id,date,matchday,home_team,away_team,home_score,away_score,status
1771528444607,2015-09-15T20:45:00Z,1,Real Madrid CF,FK Shakhtar Donetsk,4.0,0.0,FINISHED
1771528444608,2015-09-15T20:45:00Z,1,Paris Saint-Germain FC,Malmö FF,2.0,0.0,FINISHED
1771528444621,2015-09-15T20:45:00Z,1,VfL Wolfsburg,CSKA Moskva,1.0,0.0,FINISHED
1771528444623,2015-09-15T20:45:00Z,1,PSV,Manchester United FC,2.0,1.0,FINISHED
1771528444636,2015-09-15T20:45:00Z,1,SL Benfica,FK Astana,2.0,0.0,FINISHED
1771528444637,2015-09-15T20:45:00Z,1,Galatasaray SK,Club Atlético de Madrid,0.0,2.0,FINISHED
1771528444651,2015-09-15T20:45:00Z,1,Sevilla FC,Bor. Mönchengladbach,3.0,0.0,FINISHED
1771528444652,2015-09-15T20:45:00Z,1,Manchester City FC,Juventus FC,1.0,2.0,FINISHED
1771528444666,2015-09-16T20:45:00Z,1,AS Roma,FC Barcelona,1.0,1.0,FINISHED
1771528444667,2015-09-16T20:45:00Z,1,Bayer 04 Leverkusen,BATE Borisov,4.0,1.0,FINISHED
1771528444681,2015-09-16T20:45:00Z,1,Olympiakos Piraeus,FC Bayern München,0.0,3.0,FINISHED
1771528444682,2015-09-16T20:45:00Z,1,GNK Dinamo Zagreb,Arsenal FC,2.0,1.0,FINISHED
1771528444696,2015-09-16T20:45:00Z,1,Dinamo Kiev,FC Porto,2.0,2.0,FINISHED
1771528444697,2015-09-16T20:45:00Z,1,Chelsea FC,Maccabi Tel Aviv,4.0,0.0,FINISHED
1771528444710,2015-09-16T20:45:00Z,1,Valencia CF,Zenit St. Petersburg,2.0,3.0,FINISHED
1771528444712,2015-09-16T20:45:00Z,1,KAA Gent,Olympique Lyonnais,1.0,1.0,FINISHED
1771528444668,2015-09-29T20:45:00Z,1,FC Barcelona,Bayer 04 Leverkusen,2.0,1.0,FINISHED
1771528444670,2015-09-29T20:45:00Z,1,BATE Borisov,AS Roma,3.0,2.0,FINISHED
1771528444683,2015-09-29T20:45:00Z,1,Arsenal FC,Olympiakos Piraeus,2.0,3.0,FINISHED
1771528444684,2015-09-29T20:45:00Z,1,FC Bayern München,GNK Dinamo Zagreb,5.0,0.0,FINISHED
1771528444698,2015-09-29T20:45:00Z,1,FC Porto,Chelsea FC,2.0,1.0,FINISHED
1771528444699,2015-09-29T20:45:00Z,1,Maccabi Tel Aviv,Dinamo Kiev,0.0,2.0,FINISHED
1771528444713,2015-09-29T20:45:00Z,1,Olympique Lyonnais,Valencia CF,0.0,1.0,FINISHED
1771528444714,2015-09-29T20:45:00Z,1,Zenit St. Petersburg,KAA Gent,2.0,1.0,FINISHED
